,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
2022-10-03,0.6297433562127182,0.12339059673218128,0.05598216144480149,0.0401385624104481,0.02237144436322842,0.018020420484941752,0.013598246606561984,0.011962956682139243,0.010158301251240323,0.008473551698219168,0.00780979197257526,0.006702350648677593,0.00631725882078017,0.006031650437355377,0.0056986684601348335
2022-11-01,0.6401989563874381,0.12011089654160341,0.05723421712262032,0.03779349331512546,0.021634259758897982,0.016628296770302618,0.013185430674026109,0.011792687027956612,0.009592955865147272,0.008358188816150126,0.00751693430026602,0.006368868153737283,0.005876174932255783,0.005730059441123448,0.005664463081037602
2022-12-01,0.6571888399130406,0.1150664826313386,0.056076035297380776,0.03513614969997942,0.021063906635329935,0.015252434629699971,0.01237392243772891,0.01112443838064756,0.008886445428407552,0.00807835984428363,0.006993554425787932,0.006248838273526211,0.005481184448375535,0.005241226023932779,0.004966547554955844
2023-01-03,0.6613483971913917,0.11375764224309226,0.055760791778971176,0.0342073911836039,0.020498692711342286,0.015746588229309622,0.012352822942094693,0.010894924736537845,0.008435353974096125,0.007869523916629685,0.006821378129700278,0.006125265192939929,0.005377990310972939,0.005174812875286354,0.004916780342942413
2023-02-01,0.6667635111194734,0.11430730722414033,0.05550989226202242,0.032576805736058756,0.01973946114045127,0.01612705371553497,0.011920563725891842,0.010505965646331212,0.008520386262847969,0.00720615446868321,0.0066637677558779185,0.00588252307305334,0.00536154929410469,0.005018760107345556,0.004590046448150348
2023-03-01,0.6682340796955216,0.11230697454401846,0.05740126561690175,0.03166023898266041,0.01873130412253939,0.016530417953707726,0.011695505118599516,0.01055923360512281,0.009062267005086479,0.007147166631687749,0.006704485182785201,0.006034976082641374,0.005393358354936548,0.004952646532869113,0.00455150934746444
2023-04-03,0.6686351552937828,0.11799510754474697,0.05516162687339188,0.029576968710046475,0.019666667214677906,0.015104798767931265,0.01297130513120726,0.010096170065141501,0.008404813041120819,0.007333371877785179,0.006414618371523329,0.005853068872265809,0.0050280448358330345,0.004722195432822648,0.004362245974057186
2023-05-01,0.6671231450012809,0.1199872010019829,0.054967001528090316,0.028624454121826612,0.02009904729942929,0.015604831847763475,0.013248395952122346,0.01003718462123411,0.00819078200855442,0.007166486578829459,0.006494785697872569,0.00587924163848787,0.005139036640167929,0.004707919731475631,0.0042990870483708725
2023-06-01,0.6584896759229569,0.1222049893914356,0.0559890307230773,0.03208902448388788,0.02225080330055193,0.01641187584266335,0.013495087346285585,0.009907803474344317,0.008319900184658915,0.007221179529054658,0.006159629698711037,0.005940306133569676,0.004882190466579498,0.004608133732669572,0.004064710475496414
2023-07-03,0.6400054351234692,0.1266819155317283,0.05892628190291175,0.03436457471756545,0.023161792632960948,0.018283969472152807,0.014333293691110551,0.010230234092303916,0.009072529451172942,0.007772809351977693,0.006612542234391603,0.006140071247489759,0.005231519306144473,0.004712885673208994,0.004378408063348816
2023-08-01,0.6405096961295269,0.12643975896251206,0.057360598476737946,0.0322717193733809,0.023727886147912283,0.01873093714833377,0.0145923913197728,0.01056508448016649,0.009342486937964186,0.007658300917526172,0.00661782289706247,0.006325511852722745,0.00512092302332491,0.004856631845205927,0.004189968156705617
2023-09-01,0.6353629389360516,0.12850891034476092,0.05891774602364751,0.033505894594988955,0.02388350838630718,0.019052816532801498,0.014190253365979937,0.010814596850299887,0.009098352651829768,0.00747521530563576,0.006436079032688251,0.006258472088323984,0.005183038668421389,0.004956731454649337,0.004160644096966402
2023-10-02,0.6179834672853708,0.13417230116363887,0.06158591705899402,0.03617473242646618,0.024324406760080464,0.01917257805780859,0.015824036104558865,0.011865782038995054,0.00969784970580913,0.007924890832259526,0.006631057424504731,0.006138734886028245,0.005300655359847049,0.004862621568392375,0.004305923619608272
2023-11-01,0.5965746775706813,0.13994969965894394,0.059267977452041716,0.04301197881654441,0.026996673928187637,0.020041660985741713,0.016150457109896075,0.013128624131455642,0.010868854588811592,0.008338715206290799,0.00696058626813848,0.006410884268028012,0.005677129642063935,0.005043454207395414,0.004804681207778284
2023-12-01,0.5742849115002504,0.1450189696398019,0.057806201326601615,0.0485500658615383,0.03069855364971968,0.022257305376662144,0.01610402335105855,0.01496399824634901,0.011859166395567406,0.00899555900480997,0.0076009626263413566,0.006934719964990456,0.0061477000877141735,0.005144036968858439,0.0047938996730120175
2024-01-02,0.5605669493475709,0.1481289936905989,0.05985721507804377,0.05371551365787293,0.03263342774515285,0.022433916444164533,0.01641061747747378,0.015246654520841405,0.010928629349629277,0.009080982906296744,0.008007337817443535,0.006870954616863166,0.006454486236165879,0.005200533743895147,0.004824538554941379
2024-02-01,0.548974106124229,0.1475340673463461,0.0663321491692013,0.05609800611364707,0.03290035861557546,0.02214805416169386,0.016601631476612255,0.01498920548663196,0.011137978919575447,0.009540072263945421,0.00832868857478414,0.00707311036758545,0.006707385317646312,0.005220195630742513,0.00502984774771086
2024-03-01,0.5462991799841888,0.14919692056279785,0.06898121812083212,0.05646020858482492,0.03215050065858587,0.02170574449515144,0.017045203766888124,0.014696123902575712,0.01064095621540425,0.009052494657609399,0.008325862118726393,0.0074554275386856,0.006621683292561229,0.0052936776566520965,0.00512672116999308
2024-04-01,0.5533581904448985,0.13680669798061448,0.0759102394704633,0.05265433833293811,0.02888047706290351,0.018963884008843683,0.016779326231305285,0.01390472860028726,0.012799352348206977,0.010041872311972084,0.00952360986309432,0.008327652384274142,0.006947728595256218,0.0061840768380390125,0.005698461079763952
2024-05-01,0.5623543951497181,0.13186122805862457,0.07817170451507229,0.050886545594088776,0.0273354322497237,0.018080233744411842,0.01685399978199885,0.014832191164852548,0.011151391397298906,0.010563233602888081,0.009639814715917445,0.008040301105438255,0.007132645551117551,0.0059141055287117526,0.005608647780162401
2024-06-03,0.5722594351693171,0.12029036747469249,0.08074639203245447,0.05005989261298426,0.026308310807535918,0.01912990321812622,0.01696552885918846,0.014545850893355878,0.011405903444026535,0.010270407817008699,0.009576508121465927,0.007848861336067978,0.007347679627995845,0.0058894930909709695,0.005655147418614802
2024-07-01,0.5676902331725394,0.1169210848466866,0.08193126468798852,0.05153407127043515,0.025975969747610284,0.01892649468793865,0.018300075319342392,0.015158755026814585,0.012013470396876433,0.010453360882289753,0.010107542649226978,0.008398941322892097,0.007200563196753732,0.0062930745903549586,0.005539165672632953
2024-08-01,0.5626654408068783,0.12054588900741248,0.08579616841232883,0.04868751294963375,0.024678783677772688,0.019327491962951422,0.018399644066327193,0.015184682424453401,0.012197284917400002,0.01130052305409388,0.01000966827586166,0.008527740890062117,0.007504998019080056,0.006128594205290389,0.005787971236330647
2024-09-03,0.5641914478902401,0.13246946875519633,0.07932849865057769,0.04552487075369155,0.026935362200132273,0.018890939780225657,0.017516059835025764,0.013848188103480681,0.01258114308524409,0.010457204685957004,0.009557091917387024,0.008210838784640405,0.007381607825945509,0.005685967113920886,0.005563742027923114
2024-10-01,0.5553737518314237,0.13775887816690363,0.0797500099625183,0.04922266683610879,0.026471741298189112,0.01919234003151716,0.017314777421115573,0.01358745776860785,0.012663181770146352,0.011069838424882954,0.009308006612418554,0.008271620993079326,0.0074803919976174724,0.005946960366799761,0.005512632379051305
2024-11-01,0.5445249667216747,0.13933066766336544,0.07941913647678456,0.056291511054868355,0.026772033148598516,0.01832826963590696,0.016930921693902732,0.013831177559009008,0.012959559112166244,0.011440797225138232,0.009496422859568539,0.008767037314573317,0.00707015125928155,0.006363895880436649,0.005663678603484865
2024-12-02,0.5107186825815181,0.15155249403868482,0.08644468196533626,0.0628929323076537,0.029384667299438866,0.01982184974883201,0.016832451721679704,0.014348844825079858,0.012610883608043114,0.011477333793956445,0.00995893703610764,0.009087892696659324,0.007327478747239753,0.006895865172977152,0.005767873427990491
2025-01-02,0.5160335182695194,0.14646229154691898,0.0868673456193991,0.06406623416245191,0.026243691508066186,0.020512845554836893,0.016993464667912215,0.014604131818770332,0.013173701689221521,0.010912526187106251,0.009598095082148862,0.009002066549568843,0.007964934373427417,0.006579208533265879,0.005861762645002892
2025-02-03,0.5182903173748967,0.14785427621211886,0.08616338057113507,0.062097116662916174,0.025524641240844914,0.020558707660383438,0.01799956063949476,0.014217532509440642,0.01312417039310593,0.01104092787235156,0.009760782153377522,0.009084936930220106,0.007815231034383514,0.006331118585336559,0.005698030848559224
2025-03-03,0.5095070575967233,0.14504130675150462,0.09092033880749822,0.06308268624167858,0.026146698716548743,0.022287988384034577,0.018458578226259327,0.014936354226113701,0.013601759222047236,0.011913190638438766,0.009696814834111757,0.008842202906465329,0.00811237089577573,0.006617522508401658,0.005944197395010846
2025-04-01,0.5109992843329135,0.1498422017013432,0.08994752320642949,0.061692085862275696,0.02570562726652226,0.02276739677664198,0.018688533576668675,0.014992246839096543,0.013132353621220092,0.011318106641438685,0.009152524455423245,0.00858207116074148,0.007462381274416316,0.006274542749090465,0.005968227432242663
2025-05-01,0.6075419492555308,0.1343588910700635,0.06316533864306469,0.04707443843039614,0.020770007610417213,0.017305862922206188,0.015545667633672473,0.012188597350866007,0.01101149438984846,0.009631855564373602,0.007664665540435885,0.006670521868507416,0.006023847394872552,0.00512594335933602,0.004571048762108883
2025-06-02,0.601355313997274,0.13741006377305368,0.06564711300928698,0.04812104116830617,0.021289374419126286,0.01817948810016159,0.015440578354580486,0.012273100471719282,0.010793361334710452,0.009532818844986142,0.0073383126672212666,0.006520978469520818,0.005879358542233632,0.004883674653206349,0.00437526010765081
2025-07-01,0.6057375016709999,0.13614964834432894,0.06474035281980925,0.04444060122996964,0.021995847806283126,0.018166866883121708,0.015273876634001394,0.012284023910428496,0.01101346043218681,0.009935075475382846,0.007512785934150811,0.006488691117666664,0.005836588769245854,0.005062962865640576,0.004404327632094737
2025-08-01,0.6064280530605877,0.13666275662761235,0.06455939295812939,0.04338027281011973,0.0211437458160656,0.017909112499094146,0.016477540373703355,0.01226211601329109,0.011286053256883696,0.009340679126205832,0.0076327075538504385,0.0060539241223470965,0.005839212569054616,0.0052163542202789785,0.0045529261440437644
2025-09-02,0.6018749191140088,0.13511374506944537,0.0660770325810352,0.0443451446684487,0.022949190400929867,0.018073839283802632,0.015328970661727722,0.012935112611389368,0.011293770393334866,0.009996495327665198,0.008156888498017184,0.006142192562884528,0.005840670212894364,0.005357224446688773,0.004964770845323052
2025-10-01,0.6010274255789338,0.1343391535773125,0.06454956644782445,0.04516332647737053,0.02321497821536131,0.01836504644891962,0.015516070140861257,0.01247392354740713,0.011717387589939536,0.010201844329198606,0.008377232849101968,0.006053314892242397,0.005957266343304215,0.005267199614960516,0.005090494195082685
2025-11-03,0.6065153320022771,0.1327903423300543,0.06225663751063537,0.04544372955342083,0.020311841492627356,0.018755456956506936,0.015631959421328234,0.01241634772264616,0.010940469817017299,0.010066249662709904,0.008806763804353914,0.006216186744010496,0.006063187208052998,0.005656536318568253,0.005075493767043941
2025-12-01,0.620886995255127,0.12976070357795289,0.05143325467262281,0.04677458533624381,0.020877226240406607,0.01859290425219776,0.015374200738776194,0.011982265520144513,0.010197057663889956,0.009692728428555342,0.008746007017191868,0.006262242355249427,0.005772342948563135,0.005608033697339286,0.004994818778609395
